config	query	ranking	n_true	runtime	top1	sens1fp	any_tp	hits
mut_I0_sens	M0321	coverage	19	0.4600	0.0000	0.0000	1.0000	494
mut_I0_sens	M0048	idf	98	0.5800	1.0000	0.4082	1.0000	474
mut_I0_sens	M0048	coverage	98	0.5800	0.0000	0.0000	1.0000	474
mut_I0_sens	M0043	idf	20	0.5600	1.0000	1.0000	1.0000	454
mut_I0_sens	M0043	coverage	20	0.5600	0.0000	0.0000	1.0000	454
mut_I0_sens	M0900	idf	441	0.3100	0.0000	0.0000	1.0000	497
mut_I0_sens	M0900	coverage	441	0.3100	0.0000	0.0000	1.0000	497
mut_I0_sens	M0857	idf	12	0.5700	1.0000	0.7500	1.0000	438
mut_I0_sens	M0857	coverage	12	0.5700	0.0000	0.0000	1.0000	438
mut_I0_sens	M0964	idf	68	0.4300	1.0000	0.1324	1.0000	450
mut_I0_sens	M0964	coverage	68	0.4300	0.0000	0.0000	1.0000	450
mut_I0_sens	M0131	idf	36	0.5900	1.0000	0.9722	1.0000	484
mut_I0_sens	M0131	coverage	36	0.5900	1.0000	0.0278	1.0000	484
mut_I0_sens	M0754	idf	9	0.2500	1.0000	0.3333	1.0000	484
mut_I0_sens	M0754	coverage	9	0.2500	0.0000	0.0000	1.0000	484
mut_I0_sens	M0313	idf	17	0.2400	0.0000	0.0000	1.0000	497
mut_I0_sens	M0313	coverage	17	0.2400	0.0000	0.0000	1.0000	497
mut_I0_sens	M0092	idf	41	0.5100	1.0000	0.9512	1.0000	450
mut_I0_sens	M0092	coverage	41	0.5100	0.0000	0.0000	1.0000	450
mut_I0_sens	M0108	idf	3	0.5600	0.0000	0.0000	1.0000	484
mut_I0_sens	M0108	coverage	3	0.5600	0.0000	0.0000	1.0000	484
mut_I0_sens	M0139	idf	76	0.6000	0.0000	0.0000	1.0000	481
mut_I0_sens	M0139	coverage	76	0.6000	0.0000	0.0000	1.0000	481
mut_I0_sens	M0235	idf	17	0.3200	0.0000	0.0000	1.0000	483
mut_I0_sens	M0235	coverage	17	0.3200	0.0000	0.0000	1.0000	483
mut_I0_sens	M0444	idf	83	0.4800	0.0000	0.0000	1.0000	481
mut_I0_sens	M0444	coverage	83	0.4800	0.0000	0.0000	1.0000	481
mut_I0_sens	M0623	idf	16	0.5000	1.0000	0.9375	1.0000	478
mut_I0_sens	M0623	coverage	16	0.5000	0.0000	0.0000	1.0000	478
mut_I0_sens	M0919	idf	18	0.4300	1.0000	0.5556	1.0000	474
mut_I0_sens	M0919	coverage	18	0.4300	0.0000	0.0000	1.0000	474
mut_I0_sens	M0369	idf	82	0.5200	1.0000	0.3171	1.0000	456
mut_I0_sens	M0369	coverage	82	0.5200	1.0000	0.0854	1.0000	456
mut_I0_sens	M0253	idf	212	0.7900	1.0000	0.9057	1.0000	420
mut_I0_sens	M0253	coverage	212	0.7900	0.0000	0.0000	1.0000	420
mut_I0_sens	M0254	idf	17	2.1800	1.0000	1.0000	1.0000	387
mut_I0_sens	M0254	coverage	17	2.1800	1.0000	0.0588	1.0000	387
mut_I0_sens	M0301	idf	51	0.5500	1.0000	0.0196	1.0000	434
mut_I0_sens	M0301	coverage	51	0.5500	0.0000	0.0000	1.0000	434
mut_I0_sens	M0674	idf	31	0.3400	0.0000	0.0000	1.0000	407
mut_I0_sens	M0674	coverage	31	0.3400	0.0000	0.0000	1.0000	407
mut_I0_sens	M0100	idf	360	0.5800	1.0000	0.0389	1.0000	482
mut_I0_sens	M0100	coverage	360	0.5800	1.0000	0.0278	1.0000	482
mut_I0_sens	M0231	idf	13	0.5400	1.0000	0.8462	1.0000	466
mut_I0_sens	M0231	coverage	13	0.5400	0.0000	0.0000	1.0000	466
mut_I0_sens	M0816	idf	238	0.3400	0.0000	0.0000	1.0000	485
mut_I0_sens	M0816	coverage	238	0.3400	0.0000	0.0000	1.0000	485
mut_I0_sens	M0472	idf	94	0.9400	1.0000	0.9681	1.0000	478
mut_I0_sens	M0472	coverage	94	0.9400	0.0000	0.0000	1.0000	478
mut_I0_sens	M0962	idf	134	0.7700	1.0000	0.0224	1.0000	477
mut_I0_sens	M0962	coverage	134	0.7700	0.0000	0.0000	1.0000	477
mut_I0_sens	M0795	idf	79	0.7200	1.0000	0.4937	1.0000	483
mut_I0_sens	M0795	coverage	79	0.7200	0.0000	0.0000	1.0000	483
mut_I0_sens	M0727	idf	22	0.7100	1.0000	0.6818	1.0000	459
mut_I0_sens	M0727	coverage	22	0.7100	1.0000	0.1364	1.0000	459
mut_I0_sens	M0497	idf	15	0.8100	1.0000	0.9333	1.0000	470
mut_I0_sens	M0497	coverage	15	0.8100	0.0000	0.0000	1.0000	470
mut_I0_sens	M0338	idf	23	0.2700	1.0000	0.6957	1.0000	483
mut_I0_sens	M0338	coverage	23	0.2700	0.0000	0.0000	1.0000	483
mut_I0_sens	M0947	idf	43	0.3100	1.0000	0.5814	1.0000	322
mut_I0_sens	M0947	coverage	43	0.3100	0.0000	0.0000	1.0000	322
mut_I0_sens	M0163	idf	47	0.3600	1.0000	0.7234	1.0000	486
mut_I0_sens	M0163	coverage	47	0.3600	0.0000	0.0000	1.0000	486
mut_I0_sens	M0959	idf	155	0.7300	0.0000	0.0000	1.0000	491
mut_I0_sens	M0959	coverage	155	0.7300	0.0000	0.0000	1.0000	491
mut_I0_sens	M0433	idf	210	0.2300	0.0000	0.0000	1.0000	486
mut_I0_sens	M0433	coverage	210	0.2300	0.0000	0.0000	1.0000	486
mut_I0_sens	M0416	idf	4	0.9200	1.0000	1.0000	1.0000	487
mut_I0_sens	M0416	coverage	4	0.9200	0.0000	0.0000	1.0000	487
mut_I0_sens	M0850	idf	31	0.3000	0.0000	0.0000	1.0000	449
mut_I0_sens	M0850	coverage	31	0.3000	1.0000	0.1290	1.0000	449
mut_I0_sens	M0454	idf	14	0.4300	1.0000	0.9286	1.0000	460
mut_I0_sens	M0454	coverage	14	0.4300	1.0000	0.5000	1.0000	460
mut_I0_sens	M0351	idf	24	0.4600	0.0000	0.0000	1.0000	425
mut_I0_sens	M0351	coverage	24	0.4600	0.0000	0.0000	1.0000	425
mut_I0_sens	M0425	idf	2084	0.3500	0.0000	0.0000	1.0000	477
mut_I0_sens	M0425	coverage	2084	0.3500	0.0000	0.0000	1.0000	477
mut_I0_sens	M0067	idf	39	0.5500	1.0000	0.2308	1.0000	481
mut_I0_sens	M0067	coverage	39	0.5500	0.0000	0.0000	1.0000	481
mut_I0_sens	M0550	idf	20	0.5200	0.0000	0.0000	1.0000	494
mut_I0_sens	M0550	coverage	20	0.5200	0.0000	0.0000	1.0000	494
mut_I0_sens	M0792	idf	10	0.3000	0.0000	0.0000	1.0000	488
mut_I0_sens	M0792	coverage	10	0.3000	0.0000	0.0000	1.0000	488
mut_I0_sens	M0961	idf	144	0.6500	0.0000	0.0000	1.0000	489
mut_I0_sens	M0961	coverage	144	0.6500	0.0000	0.0000	1.0000	489
mut_I0_sens	M0109	idf	207	0.5400	1.0000	0.5362	1.0000	463
mut_I0_sens	M0109	coverage	207	0.5400	0.0000	0.0000	1.0000	463
mut_I0_sens	M0257	idf	222	0.6300	1.0000	0.9505	1.0000	491
mut_I0_sens	M0257	coverage	222	0.6300	0.0000	0.0000	1.0000	491
mut_I0_sens	M0789	idf	51	0.3600	1.0000	0.0980	1.0000	487
mut_I0_sens	M0789	coverage	51	0.3600	0.0000	0.0000	1.0000	487
mut_I0_sens	M0363	idf	64	0.2700	1.0000	0.0469	1.0000	494
mut_I0_sens	M0363	coverage	64	0.2700	1.0000	0.1250	1.0000	494
mut_I0_sens	M0391	idf	14	0.2700	0.0000	0.0000	1.0000	498
mut_I0_sens	M0391	coverage	14	0.2700	0.0000	0.0000	1.0000	498
mut_I0_sens	M0826	idf	21	0.3200	0.0000	0.0000	1.0000	496
mut_I0_sens	M0826	coverage	21	0.3200	0.0000	0.0000	1.0000	496
mut_I0_sens	M0952	idf	5	0.2400	1.0000	0.8000	1.0000	490
mut_I0_sens	M0952	coverage	5	0.2400	1.0000	0.6000	1.0000	490
mut_I0_sens	M0117	idf	100	0.3000	0.0000	0.0000	1.0000	494
mut_I0_sens	M0117	coverage	100	0.3000	0.0000	0.0000	1.0000	494
mut_I0_sens	M0854	idf	122	0.5600	1.0000	0.0164	1.0000	473
mut_I0_sens	M0854	coverage	122	0.5600	0.0000	0.0000	1.0000	473
mut_I0_sens	M0881	idf	155	0.5500	1.0000	1.0000	1.0000	489
mut_I0_sens	M0881	coverage	155	0.5500	1.0000	0.7742	1.0000	489
mut_I0_sens	M0874	idf	1	0.3100	0.0000	0.0000	1.0000	487
mut_I0_sens	M0874	coverage	1	0.3100	0.0000	0.0000	1.0000	487
mut_I0_sens	M0597	idf	27	0.2600	1.0000	0.1481	1.0000	494
mut_I0_sens	M0597	coverage	27	0.2600	0.0000	0.0000	1.0000	494
mut_I0_sens	M0070	idf	159	0.3800	0.0000	0.0000	1.0000	472
mut_I0_sens	M0070	coverage	159	0.3800	0.0000	0.0000	1.0000	472
mut_I0_sens	M0423	idf	94	0.5000	1.0000	0.1383	1.0000	466
mut_I0_sens	M0423	coverage	94	0.5000	0.0000	0.0000	1.0000	466
mut_I0_sens	M0266	idf	35	0.6700	1.0000	0.8000	1.0000	440
mut_I0_sens	M0266	coverage	35	0.6700	1.0000	0.2286	1.0000	440
mut_I0_sens	M0262	idf	19	0.5800	1.0000	1.0000	1.0000	429
mut_I0_sens	M0262	coverage	19	0.5800	1.0000	0.2105	1.0000	429
mut_I0_sens	M0806	idf	3	0.3000	0.0000	0.0000	1.0000	497
mut_I0_sens	M0806	coverage	3	0.3000	0.0000	0.0000	1.0000	497
mut_I0_sens	M0937	idf	31	0.4200	0.0000	0.0000	1.0000	485
mut_I0_sens	M0937	coverage	31	0.4200	1.0000	0.0323	1.0000	485
mut_I0_sens	M0066	idf	57	0.4500	1.0000	0.1579	1.0000	492
mut_I0_sens	M0066	coverage	57	0.4500	1.0000	0.1579	1.0000	492
mut_I0_sens	M0462	idf	48	0.4500	1.0000	0.9167	1.0000	494
mut_I0_sens	M0462	coverage	48	0.4500	0.0000	0.0000	1.0000	494
mut_I0_sens	M0380	idf	21	0.5900	0.0000	0.0000	1.0000	459
mut_I0_sens	M0380	coverage	21	0.5900	0.0000	0.0000	1.0000	459
mut_I0_sens	M0403	idf	16	0.4900	1.0000	0.8125	1.0000	458
mut_I0_sens	M0403	coverage	16	0.4900	0.0000	0.0000	1.0000	458
mut_I0_sens	M0141	idf	25	1.5100	1.0000	0.2000	1.0000	449
mut_I0_sens	M0141	coverage	25	1.5100	0.0000	0.0000	1.0000	449
mut_I0_sens	M0237	idf	555	0.4900	0.0000	0.0000	1.0000	447
mut_I0_sens	M0237	coverage	555	0.4900	0.0000	0.0000	1.0000	447
mut_I0_sens	M0642	idf	24	0.3800	1.0000	0.2917	1.0000	497
mut_I0_sens	M0642	coverage	24	0.3800	1.0000	0.2500	1.0000	497
mut_I0_sens	M0142	idf	13	0.5100	1.0000	0.1538	1.0000	491
mut_I0_sens	M0142	coverage	13	0.5100	0.0000	0.0000	1.0000	491
mut_I0_sens	M0798	idf	2073	0.5000	0.0000	0.0000	1.0000	499
mut_I0_sens	M0798	coverage	2073	0.5000	1.0000	0.0005	1.0000	499
mut_I0_sens	M0574	idf	111	0.9800	1.0000	0.3694	1.0000	479
mut_I0_sens	M0574	coverage	111	0.9800	0.0000	0.0000	1.0000	479
mut_I0_sens	M0663	idf	96	0.4300	1.0000	0.0208	1.0000	441
mut_I0_sens	M0663	coverage	96	0.4300	0.0000	0.0000	1.0000	441
mut_I0_sens	M0348	idf	165	1.0100	0.0000	0.0000	1.0000	494
mut_I0_sens	M0348	coverage	165	1.0100	0.0000	0.0000	1.0000	494
mut_I0_sens	M0353	idf	11	0.3000	0.0000	0.0000	1.0000	498
mut_I0_sens	M0353	coverage	11	0.3000	1.0000	0.6364	1.0000	498
mut_I0_sens	M0028	idf	19	0.5600	1.0000	1.0000	1.0000	469
mut_I0_sens	M0028	coverage	19	0.5600	0.0000	0.0000	1.0000	469
mut_I0_sens	M0308	idf	172	1.0200	1.0000	1.0000	1.0000	458
mut_I0_sens	M0308	coverage	172	1.0200	0.0000	0.0000	1.0000	458
mut_I0_sens	M0860	idf	6	0.5800	0.0000	0.0000	1.0000	481
mut_I0_sens	M0860	coverage	6	0.5800	0.0000	0.0000	1.0000	481
mut_I0_sens	M0188	idf	117	0.3500	0.0000	0.0000	1.0000	473
mut_I0_sens	M0188	coverage	117	0.3500	1.0000	0.0171	1.0000	473
mut_I0_sens	M0003	idf	94	0.3400	0.0000	0.0000	1.0000	496
mut_I0_sens	M0003	coverage	94	0.3400	0.0000	0.0000	1.0000	496
mut_I0_sens	M0906	idf	265	0.2600	0.0000	0.0000	1.0000	468
mut_I0_sens	M0906	coverage	265	0.2600	1.0000	0.0566	1.0000	468
mut_I0_sens	M0590	idf	19	0.4600	1.0000	0.1053	1.0000	461
mut_I0_sens	M0590	coverage	19	0.4600	0.0000	0.0000	1.0000	461
mut_I0_sens	M0293	idf	60	0.3900	1.0000	0.1333	1.0000	462
mut_I0_sens	M0293	coverage	60	0.3900	0.0000	0.0000	1.0000	462
mut_I0_sens	M0651	idf	56	0.3200	0.0000	0.0000	1.0000	489
mut_I0_sens	M0651	coverage	56	0.3200	0.0000	0.0000	1.0000	489
mut_I0_sens	M0297	idf	17	0.1700	0.0000	0.0000	0.0000	476
mut_I0_sens	M0297	coverage	17	0.1700	0.0000	0.0000	0.0000	476
mut_I0_sens	M0194	idf	63	0.8300	1.0000	0.9206	1.0000	458
mut_I0_sens	M0194	coverage	63	0.8300	1.0000	0.0952	1.0000	458
mut_I0_sens	M0589	idf	26	0.3600	1.0000	0.1154	1.0000	430
mut_I0_sens	M0589	coverage	26	0.3600	0.0000	0.0000	1.0000	430
mut_I0_sens	M0669	idf	10	0.3700	1.0000	0.2000	1.0000	484
mut_I0_sens	M0669	coverage	10	0.3700	0.0000	0.0000	1.0000	484
mut_I0_sens	M0742	idf	2	0.5200	1.0000	1.0000	1.0000	482
mut_I0_sens	M0742	coverage	2	0.5200	0.0000	0.0000	1.0000	482
mut_I0_sens	M0298	idf	164	0.5200	0.0000	0.0000	0.0000	494
mut_I0_sens	M0298	coverage	164	0.5200	0.0000	0.0000	0.0000	494
mut_I0_sens	M0440	idf	43	0.5100	1.0000	0.7907	1.0000	425
mut_I0_sens	M0440	coverage	43	0.5100	1.0000	0.0233	1.0000	425
mut_I0_sens	M0386	idf	4	1.0300	1.0000	1.0000	1.0000	454
mut_I0_sens	M0386	coverage	4	1.0300	0.0000	0.0000	1.0000	454
mut_I0_sens	M0087	idf	50	0.9500	1.0000	1.0000	1.0000	469
mut_I0_sens	M0087	coverage	50	0.9500	0.0000	0.0000	1.0000	469
mut_I0_star	M0346	idf	37	0.3000	1.0000	0.1351	1.0000	495
mut_I0_star	M0346	coverage	37	0.3000	0.0000	0.0000	1.0000	495
mut_I0_star	M0376	idf	41	0.4200	1.0000	0.8049	1.0000	432
mut_I0_star	M0376	coverage	41	0.4200	1.0000	0.8293	1.0000	432
mut_I0_star	M0431	idf	3	0.2400	1.0000	1.0000	1.0000	403
mut_I0_star	M0431	coverage	3	0.2400	0.0000	0.0000	1.0000	403
mut_I0_star	M0243	idf	11	0.4500	1.0000	1.0000	1.0000	433
mut_I0_star	M0243	coverage	11	0.4500	0.0000	0.0000	1.0000	433
mut_I0_star	M0294	idf	108	0.5900	1.0000	0.1759	1.0000	459
mut_I0_star	M0294	coverage	108	0.5900	0.0000	0.0000	1.0000	459
mut_I0_star	M0895	idf	121	0.2100	1.0000	0.0413	1.0000	498
mut_I0_star	M0895	coverage	121	0.2100	1.0000	0.0165	1.0000	498
mut_I0_star	M0104	idf	4	0.4800	1.0000	1.0000	1.0000	475
mut_I0_star	M0104	coverage	4	0.4800	1.0000	1.0000	1.0000	475
mut_I0_star	M0869	idf	5	0.2000	1.0000	0.4000	1.0000	498
mut_I0_star	M0869	coverage	5	0.2000	1.0000	0.4000	1.0000	498
mut_I0_star	M0075	idf	2	0.4800	1.0000	0.5000	1.0000	462
mut_I0_star	M0075	coverage	2	0.4800	0.0000	0.0000	1.0000	462
mut_I0_star	M0134	idf	55	0.2900	1.0000	0.9455	1.0000	494
mut_I0_star	M0134	coverage	55	0.2900	1.0000	0.9273	1.0000	494
mut_I0_star	M0206	idf	75	0.4700	1.0000	0.8267	1.0000	476
mut_I0_star	M0206	coverage	75	0.4700	1.0000	0.2533	1.0000	476
mut_I0_star	M0044	idf	67	0.5600	1.0000	0.9552	1.0000	461
mut_I0_star	M0044	coverage	67	0.5600	1.0000	0.2985	1.0000	461
mut_I0_star	M0484	idf	100	0.5700	1.0000	1.0000	1.0000	436
mut_I0_star	M0484	coverage	100	0.5700	1.0000	0.6400	1.0000	436
mut_I0_star	M0334	idf	22	0.3000	1.0000	1.0000	1.0000	413
mut_I0_star	M0334	coverage	22	0.3000	1.0000	0.3636	1.0000	413
mut_I0_star	M0412	idf	5	0.3000	1.0000	0.6000	1.0000	492
mut_I0_star	M0412	coverage	5	0.3000	0.0000	0.0000	1.0000	492
mut_I0_star	M0931	idf	70	0.2600	1.0000	0.3714	1.0000	493
mut_I0_star	M0931	coverage	70	0.2600	1.0000	0.7571	1.0000	493
mut_I0_star	M0118	idf	106	0.1800	1.0000	0.8113	1.0000	418
mut_I0_star	M0118	coverage	106	0.1800	0.0000	0.0000	1.0000	418
mut_I0_star	M0752	idf	8	0.1100	1.0000	1.0000	1.0000	498
mut_I0_star	M0752	coverage	8	0.1100	1.0000	0.8750	1.0000	498
mut_I0_star	M0428	idf	10	0.4500	1.0000	1.0000	1.0000	469
mut_I0_star	M0428	coverage	10	0.4500	1.0000	0.6000	1.0000	469
mut_I0_star	M0771	idf	213	0.2200	1.0000	0.0469	1.0000	493
mut_I0_star	M0771	coverage	213	0.2200	1.0000	0.0423	1.0000	493
mut_I0_star	M0658	idf	12	0.2100	0.0000	0.0000	1.0000	476
mut_I0_star	M0658	coverage	12	0.2100	1.0000	0.9167	1.0000	476
mut_I0_star	M0311	idf	78	0.5600	1.0000	1.0000	1.0000	482
mut_I0_star	M0311	coverage	78	0.5600	0.0000	0.0000	1.0000	482
mut_I0_star	M0600	idf	78	0.2900	1.0000	0.2308	1.0000	453
mut_I0_star	M0600	coverage	78	0.2900	1.0000	0.1667	1.0000	453
mut_I0_star	M0565	idf	13	0.0500	0.0000	0.0000	1.0000	155
mut_I0_star	M0565	coverage	13	0.0500	1.0000	0.3846	1.0000	155
mut_I0_star	M0085	idf	11	0.2800	1.0000	0.9091	1.0000	478
mut_I0_star	M0085	coverage	11	0.2800	1.0000	0.5455	1.0000	478
mut_I0_star	M0488	idf	6	0.4700	1.0000	1.0000	1.0000	453
mut_I0_star	M0488	coverage	6	0.4700	1.0000	0.3333	1.0000	453
mut_I0_star	M0076	idf	97	0.2200	1.0000	0.7423	1.0000	498
mut_I0_star	M0076	coverage	97	0.2200	1.0000	0.8247	1.0000	498
mut_I0_star	M0175	idf	826	0.2100	0.0000	0.0000	1.0000	500
mut_I0_star	M0175	coverage	826	0.2100	1.0000	0.6029	1.0000	500
mut_I0_star	M0107	idf	7	0.4500	1.0000	0.7143	1.0000	480
mut_I0_star	M0107	coverage	7	0.4500	1.0000	0.7143	1.0000	480
mut_I0_star	M0201	idf	38	0.2600	0.0000	0.0000	1.0000	488
mut_I0_star	M0201	coverage	38	0.2600	0.0000	0.0000	1.0000	488
mut_I0_star	M0383	idf	124	0.6800	0.0000	0.0000	1.0000	479
mut_I0_star	M0383	coverage	124	0.6800	1.0000	0.6613	1.0000	479
mut_I0_star	M0111	idf	10	0.7800	1.0000	0.4000	1.0000	455
mut_I0_star	M0111	coverage	10	0.7800	0.0000	0.0000	1.0000	455
mut_I0_star	M0634	idf	9	0.3800	1.0000	1.0000	1.0000	468
mut_I0_star	M0634	coverage	9	0.3800	1.0000	1.0000	1.0000	468
mut_I0_star	M0609	idf	81	0.3600	1.0000	0.1111	1.0000	499
mut_I0_star	M0609	coverage	81	0.3600	1.0000	0.0494	1.0000	499
mut_I0_star	M0228	idf	119	0.3300	1.0000	0.1008	1.0000	397
mut_I0_star	M0228	coverage	119	0.3300	0.0000	0.0000	1.0000	397
mut_I0_star	M0636	idf	16	0.2500	1.0000	0.6250	1.0000	490
mut_I0_star	M0636	coverage	16	0.2500	1.0000	0.3750	1.0000	490
mut_I0_star	M0908	idf	78	0.1900	0.0000	0.0000	1.0000	491
mut_I0_star	M0908	coverage	78	0.1900	1.0000	0.0128	1.0000	491
mut_I0_star	M0564	idf	357	0.2600	0.0000	0.0000	1.0000	495
mut_I0_star	M0564	coverage	357	0.2600	0.0000	0.0000	1.0000	495
mut_I0_star	M0616	idf	5	0.2400	1.0000	1.0000	1.0000	494
mut_I0_star	M0616	coverage	5	0.2400	1.0000	0.8000	1.0000	494
mut_I0_star	M0453	idf	61	0.4600	1.0000	0.6393	1.0000	489
mut_I0_star	M0453	coverage	61	0.4600	1.0000	0.0656	1.0000	489
mut_I0_star	M0510	idf	62	0.2700	1.0000	0.9032	1.0000	490
mut_I0_star	M0510	coverage	62	0.2700	1.0000	0.6129	1.0000	490
mut_I0_star	M0216	idf	1150	0.3400	1.0000	0.4339	1.0000	499
mut_I0_star	M0216	coverage	1150	0.3400	1.0000	0.4339	1.0000	499
mut_I0_star	M0448	idf	7	0.1500	0.0000	0.0000	0.0000	494
mut_I0_star	M0448	coverage	7	0.1500	0.0000	0.0000	0.0000	494
mut_I0_star	M0732	idf	18	0.2900	0.0000	0.0000	1.0000	486
mut_I0_star	M0732	coverage	18	0.2900	1.0000	0.0556	1.0000	486
mut_I0_star	M0734	idf	5	0.1900	1.0000	0.2000	1.0000	499
mut_I0_star	M0734	coverage	5	0.1900	0.0000	0.0000	1.0000	499
mut_I0_star	M0456	idf	17	0.1700	0.0000	0.0000	1.0000	489
mut_I0_star	M0456	coverage	17	0.1700	1.0000	0.1765	1.0000	489
mut_I0_star	M0278	idf	74	0.1400	1.0000	0.9054	1.0000	491
mut_I0_star	M0278	coverage	74	0.1400	1.0000	0.9459	1.0000	491
mut_I0_star	M0682	idf	290	0.1900	0.0000	0.0000	1.0000	497
mut_I0_star	M0682	coverage	290	0.1900	1.0000	0.4138	1.0000	497
mut_I0_star	M0381	idf	68	0.1600	1.0000	0.4118	1.0000	491
mut_I0_star	M0381	coverage	68	0.1600	1.0000	0.6324	1.0000	491
mut_I0_star	M0759	idf	73	0.3700	0.0000	0.0000	1.0000	378
mut_I0_star	M0759	coverage	73	0.3700	0.0000	0.0000	1.0000	378
mut_I0_star	M0916	idf	1	0.2900	1.0000	1.0000	1.0000	490
mut_I0_star	M0916	coverage	1	0.2900	1.0000	1.0000	1.0000	490
mut_I0_star	M0122	idf	21	0.3500	1.0000	0.6667	1.0000	448
mut_I0_star	M0122	coverage	21	0.3500	0.0000	0.0000	1.0000	448
mut_I0_star	M0435	idf	17	1.6800	1.0000	0.1176	1.0000	442
mut_I0_star	M0435	coverage	17	1.6800	0.0000	0.0000	1.0000	442
mut_I0_star	M0519	idf	16	0.5400	1.0000	1.0000	1.0000	430
mut_I0_star	M0519	coverage	16	0.5400	0.0000	0.0000	1.0000	430
mut_I0_star	M0506	idf	113	0.2000	1.0000	0.4248	1.0000	458
mut_I0_star	M0506	coverage	113	0.2000	0.0000	0.0000	1.0000	458
mut_I0_star	M0357	idf	5	0.2400	1.0000	0.2000	1.0000	446
mut_I0_star	M0357	coverage	5	0.2400	1.0000	0.6000	1.0000	446
mut_I0_star	M0414	idf	82	0.3200	1.0000	0.7561	1.0000	498
mut_I0_star	M0414	coverage	82	0.3200	0.0000	0.0000	1.0000	498
mut_I0_star	M0096	idf	23	0.3100	0.0000	0.0000	1.0000	485
mut_I0_star	M0096	coverage	23	0.3100	1.0000	0.0435	1.0000	485
mut_I0_star	M0885	idf	15	0.5100	1.0000	0.3333	1.0000	472
mut_I0_star	M0885	coverage	15	0.5100	1.0000	0.1333	1.0000	472
mut_I0_star	M0738	idf	15	0.2800	1.0000	1.0000	1.0000	448
mut_I0_star	M0738	coverage	15	0.2800	1.0000	0.6000	1.0000	448
mut_I0_star	M0545	idf	19	0.4200	1.0000	0.1053	1.0000	472
mut_I0_star	M0545	coverage	19	0.4200	1.0000	0.6316	1.0000	472
mut_I0_star	M0815	idf	238	0.1900	1.0000	0.3361	1.0000	494
mut_I0_star	M0815	coverage	238	0.1900	1.0000	0.0042	1.0000	494
mut_I0_star	M0077	idf	101	0.4000	1.0000	0.3267	1.0000	482
mut_I0_star	M0077	coverage	101	0.4000	1.0000	0.4356	1.0000	482
mut_I0_star	M0851	idf	22	0.1600	0.0000	0.0000	1.0000	497
mut_I0_star	M0851	coverage	22	0.1600	1.0000	0.0909	1.0000	497
mut_I0_star	M0862	idf	17	0.2200	1.0000	0.5294	1.0000	353
mut_I0_star	M0862	coverage	17	0.2200	0.0000	0.0000	1.0000	353
mut_I0_star	M0736	idf	3	0.3400	0.0000	0.0000	1.0000	486
mut_I0_star	M0736	coverage	3	0.3400	0.0000	0.0000	1.0000	486
mut_I0_star	M0819	idf	25	0.2700	1.0000	0.0400	1.0000	487
mut_I0_star	M0819	coverage	25	0.2700	1.0000	0.7200	1.0000	487
mut_I0_star	M0822	idf	2	0.2700	1.0000	1.0000	1.0000	484
mut_I0_star	M0822	coverage	2	0.2700	1.0000	1.0000	1.0000	484
mut_I0_star	M0136	idf	9	0.3400	1.0000	0.8889	1.0000	428
mut_I0_star	M0136	coverage	9	0.3400	1.0000	0.6667	1.0000	428
mut_I0_star	M0054	idf	44	0.1400	1.0000	0.6818	1.0000	330
mut_I0_star	M0054	coverage	44	0.1400	1.0000	0.7500	1.0000	330
mut_I0_star	M0612	idf	82	0.3600	1.0000	0.5854	1.0000	492
mut_I0_star	M0612	coverage	82	0.3600	1.0000	0.7927	1.0000	492
mut_I0_star	M0010	idf	13	0.2900	1.0000	1.0000	1.0000	498
mut_I0_star	M0010	coverage	13	0.2900	1.0000	0.9231	1.0000	498
mut_I0_star	M0709	idf	289	0.2800	1.0000	0.0311	1.0000	492
mut_I0_star	M0709	coverage	289	0.2800	1.0000	0.0346	1.0000	492
mut_I0_star	M0940	idf	104	0.4900	0.0000	0.0000	1.0000	494
mut_I0_star	M0940	coverage	104	0.4900	0.0000	0.0000	1.0000	494
mut_I0_star	M0172	idf	12	0.4800	1.0000	0.0833	1.0000	440
mut_I0_star	M0172	coverage	12	0.4800	1.0000	0.5833	1.0000	440
mut_I0_star	M0693	idf	362	0.2300	0.0000	0.0000	1.0000	497
mut_I0_star	M0693	coverage	362	0.2300	1.0000	0.0028	1.0000	497
mut_I0_star	M0159	idf	148	0.5500	1.0000	0.8919	1.0000	470
mut_I0_star	M0159	coverage	148	0.5500	1.0000	0.1081	1.0000	470
mut_I0_star	M0835	idf	9	0.3400	0.0000	0.0000	1.0000	488
mut_I0_star	M0835	coverage	9	0.3400	1.0000	0.1111	1.0000	488
mut_I0_star	M0810	idf	37	0.3100	1.0000	0.9189	1.0000	495
mut_I0_star	M0810	coverage	37	0.3100	1.0000	0.3784	1.0000	495
mut_I0_star	M0434	idf	12	0.5100	1.0000	1.0000	1.0000	484
mut_I0_star	M0434	coverage	12	0.5100	0.0000	0.0000	1.0000	484
mut_I0_star	M0653	idf	23	0.3800	1.0000	0.0435	1.0000	447
mut_I0_star	M0653	coverage	23	0.3800	1.0000	0.0435	1.0000	447
mut_I0_star	M0205	idf	259	0.4800	1.0000	0.9382	1.0000	474
mut_I0_star	M0205	coverage	259	0.4800	1.0000	0.9112	1.0000	474
mut_I0_star	M0939	idf	13	0.0800	1.0000	0.4615	1.0000	348
