config	query	ranking	n_true	runtime	top1	sens1fp	any_tp	hits
mut_I0	M0346	idf	37	0.9200	0.0000	0.0000	1.0000	496
mut_I0	M0346	coverage	37	0.9200	0.0000	0.0000	1.0000	496
mut_I0	M0376	idf	41	1.0200	1.0000	0.6829	1.0000	426
mut_I0	M0376	coverage	41	1.0200	0.0000	0.0000	1.0000	426
mut_I0	M0431	idf	3	0.7700	1.0000	0.6667	1.0000	401
mut_I0	M0431	coverage	3	0.7700	0.0000	0.0000	1.0000	401
mut_I0	M0243	idf	11	1.3000	1.0000	1.0000	1.0000	442
mut_I0	M0243	coverage	11	1.3000	0.0000	0.0000	1.0000	442
mut_I0	M0294	idf	108	1.1500	1.0000	0.0185	1.0000	462
mut_I0	M0294	coverage	108	1.1500	0.0000	0.0000	1.0000	462
mut_I0	M0895	idf	121	0.3200	1.0000	0.0248	1.0000	279
mut_I0	M0895	coverage	121	0.3200	0.0000	0.0000	1.0000	279
mut_I0	M0104	idf	4	1.3800	1.0000	1.0000	1.0000	475
mut_I0	M0104	coverage	4	1.3800	0.0000	0.0000	1.0000	475
mut_I0	M0869	idf	5	0.3900	0.0000	0.0000	1.0000	498
mut_I0	M0869	coverage	5	0.3900	1.0000	0.2000	1.0000	498
mut_I0	M0075	idf	2	1.3600	0.0000	0.0000	1.0000	471
mut_I0	M0075	coverage	2	1.3600	0.0000	0.0000	1.0000	471
mut_I0	M0134	idf	55	0.7600	1.0000	0.8000	1.0000	494
mut_I0	M0134	coverage	55	0.7600	0.0000	0.0000	1.0000	494
mut_I0	M0206	idf	75	1.1600	1.0000	0.6667	1.0000	481
mut_I0	M0206	coverage	75	1.1600	0.0000	0.0000	1.0000	481
mut_I0	M0044	idf	67	1.6900	1.0000	0.9701	1.0000	460
mut_I0	M0044	coverage	67	1.6900	1.0000	0.0299	1.0000	460
mut_I0	M0484	idf	100	1.3400	1.0000	1.0000	1.0000	448
mut_I0	M0484	coverage	100	1.3400	1.0000	0.6400	1.0000	448
mut_I0	M0334	idf	22	0.6200	1.0000	0.3636	1.0000	392
mut_I0	M0334	coverage	22	0.6200	1.0000	0.2727	1.0000	392
mut_I0	M0412	idf	5	0.7000	1.0000	0.6000	1.0000	493
mut_I0	M0412	coverage	5	0.7000	0.0000	0.0000	1.0000	493
mut_I0	M0931	idf	70	0.5400	1.0000	0.0143	1.0000	494
mut_I0	M0931	coverage	70	0.5400	1.0000	0.6714	1.0000	494
mut_I0	M0118	idf	106	0.4000	1.0000	0.8113	1.0000	473
mut_I0	M0118	coverage	106	0.4000	0.0000	0.0000	1.0000	473
mut_I0	M0752	idf	8	0.2300	1.0000	0.5000	1.0000	498
mut_I0	M0752	coverage	8	0.2300	1.0000	0.3750	1.0000	498
mut_I0	M0428	idf	10	1.2800	1.0000	1.0000	1.0000	469
mut_I0	M0428	coverage	10	1.2800	0.0000	0.0000	1.0000	469
mut_I0	M0771	idf	213	0.5300	1.0000	0.0423	1.0000	493
mut_I0	M0771	coverage	213	0.5300	1.0000	0.0047	1.0000	493
mut_I0	M0658	idf	12	0.6500	0.0000	0.0000	1.0000	474
mut_I0	M0658	coverage	12	0.6500	1.0000	0.0833	1.0000	474
mut_I0	M0311	idf	78	1.5400	1.0000	1.0000	1.0000	481
mut_I0	M0311	coverage	78	1.5400	0.0000	0.0000	1.0000	481
mut_I0	M0600	idf	78	0.9000	1.0000	0.2179	1.0000	465
mut_I0	M0600	coverage	78	0.9000	1.0000	0.0641	1.0000	465
mut_I0	M0565	idf	13	0.1000	0.0000	0.0000	1.0000	141
mut_I0	M0565	coverage	13	0.1000	0.0000	0.0000	1.0000	141
mut_I0	M0085	idf	11	0.7500	1.0000	0.9091	1.0000	476
mut_I0	M0085	coverage	11	0.7500	0.0000	0.0000	1.0000	476
mut_I0	M0488	idf	6	1.0900	1.0000	1.0000	1.0000	454
mut_I0	M0488	coverage	6	1.0900	0.0000	0.0000	1.0000	454
mut_I0	M0076	idf	97	0.4000	0.0000	0.0000	1.0000	498
mut_I0	M0076	coverage	97	0.4000	0.0000	0.0000	1.0000	498
mut_I0	M0175	idf	826	0.4900	0.0000	0.0000	1.0000	500
mut_I0	M0175	coverage	826	0.4900	1.0000	0.6029	1.0000	500
mut_I0	M0107	idf	7	1.1300	1.0000	0.2857	1.0000	486
mut_I0	M0107	coverage	7	1.1300	0.0000	0.0000	1.0000	486
mut_I0	M0201	idf	38	0.5300	0.0000	0.0000	1.0000	488
mut_I0	M0201	coverage	38	0.5300	0.0000	0.0000	1.0000	488
mut_I0	M0383	idf	124	1.7200	0.0000	0.0000	1.0000	480
mut_I0	M0383	coverage	124	1.7200	1.0000	0.1371	1.0000	480
mut_I0	M0111	idf	10	1.8600	1.0000	0.4000	1.0000	458
mut_I0	M0111	coverage	10	1.8600	0.0000	0.0000	1.0000	458
mut_I0	M0634	idf	9	0.6500	1.0000	1.0000	1.0000	470
mut_I0	M0634	coverage	9	0.6500	1.0000	1.0000	1.0000	470
mut_I0	M0609	idf	81	0.6200	0.0000	0.0000	1.0000	497
mut_I0	M0609	coverage	81	0.6200	0.0000	0.0000	1.0000	497
mut_I0	M0228	idf	119	0.7500	1.0000	0.1176	1.0000	449
mut_I0	M0228	coverage	119	0.7500	0.0000	0.0000	1.0000	449
mut_I0	M0636	idf	16	0.6600	1.0000	0.6250	1.0000	490
mut_I0	M0636	coverage	16	0.6600	0.0000	0.0000	1.0000	490
mut_I0	M0908	idf	78	0.3400	0.0000	0.0000	1.0000	494
mut_I0	M0908	coverage	78	0.3400	1.0000	0.0128	1.0000	494
mut_I0	M0564	idf	357	0.7600	0.0000	0.0000	1.0000	494
mut_I0	M0564	coverage	357	0.7600	0.0000	0.0000	1.0000	494
mut_I0	M0616	idf	5	0.4400	1.0000	1.0000	1.0000	492
mut_I0	M0616	coverage	5	0.4400	0.0000	0.0000	1.0000	492
mut_I0	M0453	idf	61	1.0300	1.0000	0.3607	1.0000	485
mut_I0	M0453	coverage	61	1.0300	0.0000	0.0000	1.0000	485
mut_I0	M0510	idf	62	0.5800	1.0000	0.9032	1.0000	490
mut_I0	M0510	coverage	62	0.5800	0.0000	0.0000	1.0000	490
mut_I0	M0216	idf	1150	0.7400	1.0000	0.4339	1.0000	499
mut_I0	M0216	coverage	1150	0.7400	1.0000	0.4339	1.0000	499
mut_I0	M0448	idf	7	0.3100	0.0000	0.0000	0.0000	497
mut_I0	M0448	coverage	7	0.3100	0.0000	0.0000	0.0000	497
mut_I0	M0732	idf	18	0.5900	0.0000	0.0000	1.0000	486
mut_I0	M0732	coverage	18	0.5900	1.0000	0.0556	1.0000	486
mut_I0	M0734	idf	5	0.4300	0.0000	0.0000	1.0000	499
mut_I0	M0734	coverage	5	0.4300	0.0000	0.0000	1.0000	499
mut_I0	M0456	idf	17	0.3900	0.0000	0.0000	1.0000	489
mut_I0	M0456	coverage	17	0.3900	0.0000	0.0000	1.0000	489
mut_I0	M0278	idf	74	0.2800	1.0000	0.8649	1.0000	492
mut_I0	M0278	coverage	74	0.2800	0.0000	0.0000	1.0000	492
mut_I0	M0682	idf	290	0.3900	0.0000	0.0000	1.0000	498
mut_I0	M0682	coverage	290	0.3900	1.0000	0.6759	1.0000	498
mut_I0	M0381	idf	68	0.2200	0.0000	0.0000	1.0000	458
mut_I0	M0381	coverage	68	0.2200	0.0000	0.0000	1.0000	458
mut_I0	M0759	idf	73	1.1000	0.0000	0.0000	1.0000	374
mut_I0	M0759	coverage	73	1.1000	0.0000	0.0000	1.0000	374
mut_I0	M0916	idf	1	0.6600	1.0000	1.0000	1.0000	490
mut_I0	M0916	coverage	1	0.6600	1.0000	1.0000	1.0000	490
mut_I0	M0122	idf	21	0.8900	1.0000	0.3810	1.0000	438
mut_I0	M0122	coverage	21	0.8900	0.0000	0.0000	1.0000	438
mut_I0	M0435	idf	17	3.8700	1.0000	0.0588	1.0000	441
mut_I0	M0435	coverage	17	3.8700	0.0000	0.0000	1.0000	441
mut_I0	M0519	idf	16	1.5400	1.0000	1.0000	1.0000	435
mut_I0	M0519	coverage	16	1.5400	0.0000	0.0000	1.0000	435
mut_I0	M0506	idf	113	0.5500	1.0000	0.3097	1.0000	486
mut_I0	M0506	coverage	113	0.5500	0.0000	0.0000	1.0000	486
mut_I0	M0357	idf	5	0.6600	0.0000	0.0000	1.0000	412
mut_I0	M0357	coverage	5	0.6600	0.0000	0.0000	1.0000	412
mut_I0	M0414	idf	82	0.7000	1.0000	0.4390	1.0000	497
mut_I0	M0414	coverage	82	0.7000	0.0000	0.0000	1.0000	497
mut_I0	M0096	idf	23	0.7300	0.0000	0.0000	1.0000	489
mut_I0	M0096	coverage	23	0.7300	0.0000	0.0000	1.0000	489
mut_I0	M0885	idf	15	1.1200	1.0000	0.5333	1.0000	478
mut_I0	M0885	coverage	15	1.1200	0.0000	0.0000	1.0000	478
mut_I0	M0738	idf	15	0.8600	1.0000	1.0000	1.0000	457
mut_I0	M0738	coverage	15	0.8600	1.0000	0.2667	1.0000	457
mut_I0	M0545	idf	19	0.6200	0.0000	0.0000	1.0000	473
mut_I0	M0545	coverage	19	0.6200	0.0000	0.0000	1.0000	473
mut_I0	M0815	idf	238	0.3700	1.0000	0.3529	1.0000	485
mut_I0	M0815	coverage	238	0.3700	1.0000	0.0336	1.0000	485
mut_I0	M0077	idf	101	1.0500	1.0000	0.0198	1.0000	484
mut_I0	M0077	coverage	101	1.0500	1.0000	0.3168	1.0000	484
mut_I0	M0851	idf	22	0.3000	0.0000	0.0000	0.0000	419
mut_I0	M0851	coverage	22	0.3000	0.0000	0.0000	0.0000	419
mut_I0	M0862	idf	17	0.8000	0.0000	0.0000	1.0000	321
mut_I0	M0862	coverage	17	0.8000	0.0000	0.0000	1.0000	321
mut_I0	M0736	idf	3	0.7300	0.0000	0.0000	1.0000	486
mut_I0	M0736	coverage	3	0.7300	0.0000	0.0000	1.0000	486
mut_I0	M0819	idf	25	0.5900	0.0000	0.0000	1.0000	487
mut_I0	M0819	coverage	25	0.5900	1.0000	0.6400	1.0000	487
mut_I0	M0822	idf	2	0.7400	1.0000	0.5000	1.0000	455
mut_I0	M0822	coverage	2	0.7400	1.0000	0.5000	1.0000	455
mut_I0	M0136	idf	9	0.7100	1.0000	0.8889	1.0000	432
mut_I0	M0136	coverage	9	0.7100	0.0000	0.0000	1.0000	432
mut_I0	M0054	idf	44	0.3600	0.0000	0.0000	1.0000	307
mut_I0	M0054	coverage	44	0.3600	0.0000	0.0000	1.0000	307
mut_I0	M0612	idf	82	0.8200	0.0000	0.0000	1.0000	491
mut_I0	M0612	coverage	82	0.8200	0.0000	0.0000	1.0000	491
mut_I0	M0010	idf	13	0.6400	1.0000	1.0000	1.0000	498
mut_I0	M0010	coverage	13	0.6400	1.0000	0.9231	1.0000	498
mut_I0	M0709	idf	289	0.5200	1.0000	0.0277	1.0000	492
mut_I0	M0709	coverage	289	0.5200	1.0000	0.0277	1.0000	492
mut_I0	M0940	idf	104	1.4200	0.0000	0.0000	1.0000	489
mut_I0	M0940	coverage	104	1.4200	0.0000	0.0000	1.0000	489
mut_I0	M0172	idf	12	1.1600	0.0000	0.0000	1.0000	446
mut_I0	M0172	coverage	12	1.1600	1.0000	0.5000	1.0000	446
mut_I0	M0693	idf	362	0.5700	0.0000	0.0000	1.0000	495
mut_I0	M0693	coverage	362	0.5700	0.0000	0.0000	1.0000	495
mut_I0	M0159	idf	148	1.3300	1.0000	0.8851	1.0000	470
mut_I0	M0159	coverage	148	1.3300	1.0000	0.1081	1.0000	470
mut_I0	M0835	idf	9	0.6300	0.0000	0.0000	1.0000	489
mut_I0	M0835	coverage	9	0.6300	0.0000	0.0000	1.0000	489
mut_I0	M0810	idf	37	0.7300	1.0000	0.5946	1.0000	496
mut_I0	M0810	coverage	37	0.7300	1.0000	0.0270	1.0000	496
mut_I0	M0434	idf	12	1.0300	1.0000	1.0000	1.0000	485
mut_I0	M0434	coverage	12	1.0300	0.0000	0.0000	1.0000	485
mut_I0	M0653	idf	23	0.9000	1.0000	0.0435	1.0000	448
mut_I0	M0653	coverage	23	0.9000	0.0000	0.0000	1.0000	448
mut_I0	M0205	idf	259	1.5200	1.0000	0.9151	1.0000	474
mut_I0	M0205	coverage	259	1.5200	0.0000	0.0000	1.0000	474
mut_I0	M0939	idf	13	0.2100	1.0000	0.4615	1.0000	318
mut_I0	M0939	coverage	13	0.2100	1.0000	0.4615	1.0000	318
mut_I0	M0918	idf	65	1.7300	0.0000	0.0000	1.0000	447
mut_I0	M0918	coverage	65	1.7300	1.0000	0.0769	1.0000	447
mut_I0	M0858	idf	351	0.4300	1.0000	0.1481	1.0000	486
mut_I0	M0858	coverage	351	0.4300	1.0000	0.0313	1.0000	486
mut_I0	M0420	idf	17	0.4900	0.0000	0.0000	1.0000	496
mut_I0	M0420	coverage	17	0.4900	0.0000	0.0000	1.0000	496
mut_I0	M0879	idf	15	0.4800	0.0000	0.0000	0.0000	328
mut_I0	M0879	coverage	15	0.4800	0.0000	0.0000	0.0000	328
mut_I0	M0371	idf	122	0.9100	0.0000	0.0000	1.0000	402
mut_I0	M0371	coverage	122	0.9100	0.0000	0.0000	1.0000	402
mut_I0	M0020	idf	115	1.1600	0.0000	0.0000	1.0000	466
mut_I0	M0020	coverage	115	1.1600	0.0000	0.0000	1.0000	466
mut_I0	M0855	idf	38	0.7800	1.0000	0.3158	1.0000	495
mut_I0	M0855	coverage	38	0.7800	0.0000	0.0000	1.0000	495
mut_I0	M0957	idf	186	1.0000	0.0000	0.0000	1.0000	489
mut_I0	M0957	coverage	186	1.0000	0.0000	0.0000	1.0000	489
mut_I0	M0505	idf	27	0.5500	1.0000	0.1111	1.0000	491
mut_I0	M0505	coverage	27	0.5500	1.0000	0.0741	1.0000	491
mut_I0	M0477	idf	70	0.5400	1.0000	0.2571	1.0000	491
mut_I0	M0477	coverage	70	0.5400	1.0000	0.0429	1.0000	491
mut_I0	M0829	idf	6	0.8600	0.0000	0.0000	1.0000	485
mut_I0	M0829	coverage	6	0.8600	0.0000	0.0000	1.0000	485
mut_I0	M0884	idf	19	0.6800	1.0000	0.1053	1.0000	490
mut_I0	M0884	coverage	19	0.6800	0.0000	0.0000	1.0000	490
mut_I0	M0384	idf	67	0.6100	1.0000	0.1045	1.0000	482
mut_I0	M0384	coverage	67	0.6100	0.0000	0.0000	1.0000	482
mut_I0	M0065	idf	53	0.7000	1.0000	0.3585	1.0000	487
mut_I0	M0065	coverage	53	0.7000	1.0000	0.2264	1.0000	487
mut_I0	M0123	idf	2	1.6500	1.0000	1.0000	1.0000	437
mut_I0	M0123	coverage	2	1.6500	0.0000	0.0000	1.0000	437
mut_I0	M0580	idf	9	0.4500	1.0000	0.1111	1.0000	496
mut_I0	M0580	coverage	9	0.4500	0.0000	0.0000	1.0000	496
mut_I0	M0033	idf	14	0.6600	1.0000	0.3571	1.0000	495
mut_I0	M0033	coverage	14	0.6600	0.0000	0.0000	1.0000	495
mut_I0	M0281	idf	1	1.3100	1.0000	1.0000	1.0000	464
mut_I0	M0281	coverage	1	1.3100	0.0000	0.0000	1.0000	464
mut_I0	M0544	idf	12	0.6900	1.0000	0.1667	1.0000	494
mut_I0	M0544	coverage	12	0.6900	1.0000	0.0833	1.0000	494
mut_I0	M0212	idf	83	3.2300	0.0000	0.0000	1.0000	467
mut_I0	M0212	coverage	83	3.2300	0.0000	0.0000	1.0000	467
mut_I0	M0426	idf	18	0.7200	1.0000	0.9444	1.0000	488
mut_I0	M0426	coverage	18	0.7200	1.0000	0.0556	1.0000	488
mut_I0	M0905	idf	198	0.3000	0.0000	0.0000	1.0000	449
mut_I0	M0905	coverage	198	0.3000	0.0000	0.0000	1.0000	449
mut_I0	M0843	idf	14	0.3000	0.0000	0.0000	1.0000	369
mut_I0	M0843	coverage	14	0.3000	0.0000	0.0000	1.0000	369
mut_I0	M0263	idf	24	0.8000	0.0000	0.0000	1.0000	394
mut_I0	M0263	coverage	24	0.8000	1.0000	0.5000	1.0000	394
mut_I0	M0697	idf	155	0.6300	0.0000	0.0000	1.0000	494
mut_I0	M0697	coverage	155	0.6300	1.0000	0.0323	1.0000	494
mut_I0	M0260	idf	21	0.5800	1.0000	0.7619	1.0000	490
mut_I0	M0260	coverage	21	0.5800	0.0000	0.0000	1.0000	490
mut_I0	M0379	idf	41	1.3000	1.0000	1.0000	1.0000	456
mut_I0	M0379	coverage	41	1.3000	1.0000	0.4390	1.0000	456
mut_I0	M0377	idf	189	1.5000	0.0000	0.0000	1.0000	490
mut_I0	M0377	coverage	189	1.5000	0.0000	0.0000	1.0000	490
mut_I0	M0547	idf	4	0.4600	1.0000	0.7500	1.0000	495
mut_I0	M0547	coverage	4	0.4600	0.0000	0.0000	1.0000	495
mut_I0	M0508	idf	6	0.9900	1.0000	1.0000	1.0000	486
mut_I0	M0508	coverage	6	0.9900	1.0000	0.1667	1.0000	486
mut_I0	M0401	idf	392	0.6800	0.0000	0.0000	1.0000	476
mut_I0	M0401	coverage	392	0.6800	0.0000	0.0000	1.0000	476
mut_I0	M0755	idf	11	0.3200	1.0000	0.3636	1.0000	497
mut_I0	M0755	coverage	11	0.3200	0.0000	0.0000	1.0000	497
mut_I0	M0458	idf	25	0.5500	0.0000	0.0000	1.0000	475
mut_I0	M0458	coverage	25	0.5500	0.0000	0.0000	1.0000	475
mut_I0	M0314	idf	45	2.8400	1.0000	0.1111	1.0000	475
mut_I0	M0314	coverage	45	2.8400	0.0000	0.0000	1.0000	475
mut_I0	M0210	idf	220	0.6100	1.0000	0.0091	1.0000	442
mut_I0	M0210	coverage	220	0.6100	1.0000	0.0045	1.0000	442
mut_I0	M0154	idf	62	0.6500	0.0000	0.0000	1.0000	488
mut_I0	M0154	coverage	62	0.6500	0.0000	0.0000	1.0000	488
mut_I0	M0502	idf	20	1.3300	1.0000	0.2000	1.0000	452
mut_I0	M0502	coverage	20	1.3300	0.0000	0.0000	1.0000	452
mut_I0	M0031	idf	290	0.8500	1.0000	0.5069	1.0000	434
mut_I0	M0031	coverage	290	0.8500	1.0000	0.0069	1.0000	434
mut_I0	M0178	idf	273	0.7900	0.0000	0.0000	1.0000	493
mut_I0	M0178	coverage	273	0.7900	0.0000	0.0000	1.0000	493
mut_I0	M0019	idf	21	0.8000	1.0000	0.4286	1.0000	470
mut_I0	M0019	coverage	21	0.8000	0.0000	0.0000	1.0000	470
mut_I0	M0125	idf	19	1.0700	1.0000	0.8947	1.0000	475
mut_I0	M0125	coverage	19	1.0700	1.0000	0.5789	1.0000	475
mut_I0	M0181	idf	8	1.0500	1.0000	0.6250	1.0000	473
mut_I0	M0181	coverage	8	1.0500	0.0000	0.0000	1.0000	473
mut_I0	M0466	idf	6	1.3300	1.0000	0.5000	1.0000	469
mut_I0	M0466	coverage	6	1.3300	0.0000	0.0000	1.0000	469
mut_I0	M0058	idf	37	0.3800	0.0000	0.0000	1.0000	492
mut_I0	M0058	coverage	37	0.3800	0.0000	0.0000	1.0000	492
mut_I0	M0683	idf	27	1.0300	1.0000	0.8889	1.0000	477
mut_I0	M0683	coverage	27	1.0300	0.0000	0.0000	1.0000	477
mut_I0	M0925	idf	22	0.5800	0.0000	0.0000	1.0000	495
mut_I0	M0925	coverage	22	0.5800	0.0000	0.0000	1.0000	495
mut_I0	M0081	idf	9	0.5500	1.0000	0.5556	1.0000	486
mut_I0	M0081	coverage	9	0.5500	0.0000	0.0000	1.0000	486
mut_I0	M0090	idf	60	1.1100	1.0000	0.9667	1.0000	450
mut_I0	M0090	coverage	60	1.1100	0.0000	0.0000	1.0000	450
mut_I0	M0429	idf	47	0.8400	1.0000	0.6809	1.0000	488
mut_I0	M0429	coverage	47	0.8400	0.0000	0.0000	1.0000	488
mut_I0	M0447	idf	2	0.8000	1.0000	0.5000	1.0000	490
mut_I0	M0447	coverage	2	0.8000	0.0000	0.0000	1.0000	490
mut_I0	M0768	idf	19	0.9100	1.0000	0.7368	1.0000	487
mut_I0	M0768	coverage	19	0.9100	1.0000	0.5263	1.0000	487
mut_I0	M0261	idf	19	0.7600	0.0000	0.0000	1.0000	399
mut_I0	M0261	coverage	19	0.7600	0.0000	0.0000	1.0000	399
mut_I0	M0234	idf	8	0.8200	1.0000	0.6250	1.0000	487
mut_I0	M0234	coverage	8	0.8200	0.0000	0.0000	1.0000	487
mut_I0	M0958	idf	236	0.8200	0.0000	0.0000	1.0000	492
mut_I0	M0958	coverage	236	0.8200	0.0000	0.0000	1.0000	492
mut_I0	M0387	idf	2048	0.6300	1.0000	0.0254	1.0000	496
mut_I0	M0387	coverage	2048	0.6300	1.0000	0.0005	1.0000	496
mut_I0	M0520	idf	440	0.8300	1.0000	0.0114	1.0000	496
mut_I0	M0520	coverage	440	0.8300	0.0000	0.0000	1.0000	496
mut_I0	M0910	idf	7	0.7400	1.0000	1.0000	1.0000	493
mut_I0	M0910	coverage	7	0.7400	0.0000	0.0000	1.0000	493
mut_I0	M0398	idf	36	1.2600	1.0000	1.0000	1.0000	477
mut_I0	M0398	coverage	36	1.2600	0.0000	0.0000	1.0000	477
mut_I0	M0040	idf	52	0.7500	0.0000	0.0000	1.0000	477
mut_I0	M0040	coverage	52	0.7500	0.0000	0.0000	1.0000	477
mut_I0	M0808	idf	3	0.6700	1.0000	0.3333	1.0000	484
mut_I0	M0808	coverage	3	0.6700	1.0000	0.6667	1.0000	484
mut_I0	M0781	idf	6	0.4700	1.0000	0.6667	1.0000	479
mut_I0	M0781	coverage	6	0.4700	0.0000	0.0000	1.0000	479
mut_I0	M0410	idf	30	1.1500	1.0000	0.0667	1.0000	458
mut_I0	M0410	coverage	30	1.1500	0.0000	0.0000	1.0000	458
mut_I0	M0250	idf	14	0.6800	1.0000	1.0000	1.0000	497
mut_I0	M0250	coverage	14	0.6800	0.0000	0.0000	1.0000	497
mut_I0	M0748	idf	19	0.0800	0.0000	0.0000	1.0000	121
mut_I0	M0748	coverage	19	0.0800	0.0000	0.0000	1.0000	121
mut_I0	M0515	idf	20	1.0300	1.0000	0.1500	1.0000	492
mut_I0	M0515	coverage	20	1.0300	0.0000	0.0000	1.0000	492
mut_I0	M0920	idf	21	0.6900	0.0000	0.0000	1.0000	490
mut_I0	M0920	coverage	21	0.6900	0.0000	0.0000	1.0000	490
mut_I0	M0655	idf	6	0.2300	0.0000	0.0000	1.0000	277
mut_I0	M0655	coverage	6	0.2300	1.0000	0.1667	1.0000	277
mut_I0	M0227	idf	38	0.6400	1.0000	0.2105	1.0000	479
mut_I0	M0227	coverage	38	0.6400	1.0000	0.0526	1.0000	479
mut_I0	M0272	idf	35	1.4800	1.0000	0.2286	1.0000	456
mut_I0	M0272	coverage	35	1.4800	0.0000	0.0000	1.0000	456
mut_I0	M0093	idf	10	0.9400	0.0000	0.0000	0.0000	490
mut_I0	M0093	coverage	10	0.9400	0.0000	0.0000	0.0000	490
mut_I0	M0625	idf	5	0.4700	0.0000	0.0000	1.0000	474
mut_I0	M0625	coverage	5	0.4700	0.0000	0.0000	1.0000	474
mut_I0	M0321	idf	19	0.6200	1.0000	0.3684	1.0000	497
mut_I0	M0321	coverage	19	0.6200	0.0000	0.0000	1.0000	497
mut_I0	M0048	idf	98	0.7500	1.0000	0.2551	1.0000	482
mut_I0	M0048	coverage	98	0.7500	0.0000	0.0000	1.0000	482
mut_I0	M0043	idf	20	0.9100	1.0000	1.0000	1.0000	457
mut_I0	M0043	coverage	20	0.9100	0.0000	0.0000	1.0000	457
mut_I0	M0900	idf	441	0.4300	1.0000	0.0023	1.0000	496
mut_I0	M0900	coverage	441	0.4300	0.0000	0.0000	1.0000	496
mut_I0	M0857	idf	12	1.0900	1.0000	0.7500	1.0000	472
mut_I0	M0857	coverage	12	1.0900	0.0000	0.0000	1.0000	472
mut_I0	M0964	idf	68	0.4500	1.0000	0.1324	1.0000	463
mut_I0	M0964	coverage	68	0.4500	0.0000	0.0000	1.0000	463
mut_I0	M0131	idf	36	0.8600	1.0000	0.8889	1.0000	489
mut_I0	M0131	coverage	36	0.8600	1.0000	0.0278	1.0000	489
mut_I0	M0754	idf	9	0.2900	1.0000	0.3333	1.0000	488
mut_I0	M0754	coverage	9	0.2900	0.0000	0.0000	1.0000	488
mut_I0	M0313	idf	17	0.3200	0.0000	0.0000	1.0000	488
mut_I0	M0313	coverage	17	0.3200	0.0000	0.0000	1.0000	488
mut_I0	M0092	idf	41	0.7700	1.0000	0.9268	1.0000	468
mut_I0	M0092	coverage	41	0.7700	0.0000	0.0000	1.0000	468
mut_I0	M0108	idf	3	0.6600	0.0000	0.0000	1.0000	492
mut_I0	M0108	coverage	3	0.6600	0.0000	0.0000	1.0000	492
mut_I0	M0139	idf	76	0.8600	0.0000	0.0000	1.0000	485
mut_I0	M0139	coverage	76	0.8600	0.0000	0.0000	1.0000	485
mut_I0	M0235	idf	17	0.4600	0.0000	0.0000	1.0000	498
mut_I0	M0235	coverage	17	0.4600	0.0000	0.0000	1.0000	498
mut_I0	M0444	idf	83	0.4700	0.0000	0.0000	1.0000	492
mut_I0	M0444	coverage	83	0.4700	0.0000	0.0000	1.0000	492
mut_I0	M0623	idf	16	0.8700	1.0000	0.9375	1.0000	491
mut_I0	M0623	coverage	16	0.8700	0.0000	0.0000	1.0000	491
mut_I0	M0919	idf	18	0.5400	1.0000	0.4444	1.0000	410
mut_I0	M0919	coverage	18	0.5400	0.0000	0.0000	1.0000	410
mut_I0	M0369	idf	82	0.7200	1.0000	0.2683	1.0000	468
mut_I0	M0369	coverage	82	0.7200	1.0000	0.0854	1.0000	468
mut_I0	M0253	idf	212	0.9300	1.0000	0.8915	1.0000	387
mut_I0	M0253	coverage	212	0.9300	1.0000	0.0142	1.0000	387
mut_I0	M0254	idf	17	2.8800	1.0000	1.0000	1.0000	387
mut_I0	M0254	coverage	17	2.8800	1.0000	0.7647	1.0000	387
mut_I0	M0301	idf	51	0.7700	1.0000	0.0196	1.0000	483
mut_I0	M0301	coverage	51	0.7700	0.0000	0.0000	1.0000	483
mut_I0	M0674	idf	31	0.8100	0.0000	0.0000	1.0000	435
mut_I0	M0674	coverage	31	0.8100	0.0000	0.0000	1.0000	435
mut_I0	M0100	idf	360	1.1000	1.0000	0.0333	1.0000	492
mut_I0	M0100	coverage	360	1.1000	1.0000	0.0278	1.0000	492
mut_I0	M0231	idf	13	0.6300	1.0000	0.8462	1.0000	481
mut_I0	M0231	coverage	13	0.6300	0.0000	0.0000	1.0000	481
mut_I0	M0816	idf	238	0.4800	0.0000	0.0000	1.0000	454
mut_I0	M0816	coverage	238	0.4800	1.0000	0.0168	1.0000	454
mut_I0	M0472	idf	94	1.2000	1.0000	0.9681	1.0000	482
mut_I0	M0472	coverage	94	1.2000	0.0000	0.0000	1.0000	482
mut_I0	M0962	idf	134	1.0400	1.0000	0.0299	1.0000	470
mut_I0	M0962	coverage	134	1.0400	0.0000	0.0000	1.0000	470
mut_I0	M0795	idf	79	0.6100	1.0000	0.2658	1.0000	477
mut_I0	M0795	coverage	79	0.6100	0.0000	0.0000	1.0000	477
mut_I0	M0727	idf	22	0.6500	1.0000	0.6818	1.0000	473
mut_I0	M0727	coverage	22	0.6500	1.0000	0.1364	1.0000	473
mut_I0	M0497	idf	15	0.9900	1.0000	0.9333	1.0000	479
mut_I0	M0497	coverage	15	0.9900	0.0000	0.0000	1.0000	479
mut_I0	M0338	idf	23	0.4500	1.0000	0.6522	1.0000	489
mut_I0	M0338	coverage	23	0.4500	0.0000	0.0000	1.0000	489
mut_I0	M0947	idf	43	0.3500	1.0000	0.4884	1.0000	233
mut_I0	M0947	coverage	43	0.3500	0.0000	0.0000	1.0000	233
mut_I0	M0163	idf	47	0.5400	1.0000	0.5532	1.0000	477
mut_I0	M0163	coverage	47	0.5400	0.0000	0.0000	1.0000	477
